"[13, 45, 76, 52, 10, 17, 75, 59, 67, 17, 57, 59, 52, 10, 21, 61, 28, 64, 28, 61, 50, 20, 53, 10, 26, 46, 42, 7, 45, 37, 44, 33, 35, 18, 24, 30, 30, 69, 54, 11, 74, 28, 69, 15, 19, 23, 6, 64, 46, 28]","[159.19854175297914, 141.24966686008625, 116.2674786889048, 114.21736268731252, 85.89917548605908, 120.002947243909, 67.79514546243583, 120.3616747222835, 108.81146728787384, 123.54263250845213, 24.950385783853072, 8.857337553873965, 60.37906388453328, 105.34123330982513, 109.99503178807686, 52.18301851897388, 173.82264950903485, 73.53620841741187, 83.12585418028569, 155.30507123160118, 113.29132499972259, 84.91620354839031, 33.97925788355318, 75.10586472518187, 147.18607290899752, 75.19589282672712, 68.3746628616943, 97.14092096749664, 24.586181358152647, 110.32310158371348, 97.8582215481664, 199.0102305187183, 123.02095533117343, 107.17838036668059, 149.1094899197723, 160.5575291504182, 111.08645994006339, 165.21534204664914, 198.59478653819946, 99.42293027256265, 15.965241299484257, 189.6843050247781, 7.076150489955573, 108.70429684859661, 88.80953320679583, 98.67768535908895, 70.08196917629475, 166.5580970200413, 117.62755474632829, 42.800252756276606]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[13, 45, 76, 52, 10, 17, 75, 59, 67, 17, 57, 59, 52, 10, 21, 61, 28, 64, 28, 61, 50, 20, 53, 10, 26, 46, 42, 7, 45, 37, 44, 33, 35, 18, 24, 30, 30, 69, 54, 11, 74, 28, 69, 15, 19, 23, 6, 64, 46, 28]","[159.19854175297914, 141.24966686008625, 116.2674786889048, 114.21736268731252, 85.89917548605908, 120.002947243909, 67.79514546243583, 120.3616747222835, 108.81146728787384, 123.54263250845213, 24.950385783853072, 8.857337553873965, 60.37906388453328, 105.34123330982513, 109.99503178807686, 52.18301851897388, 173.82264950903485, 73.53620841741187, 83.12585418028569, 155.30507123160118, 113.29132499972259, 84.91620354839031, 33.97925788355318, 75.10586472518187, 147.18607290899752, 75.19589282672712, 68.3746628616943, 97.14092096749664, 24.586181358152647, 110.32310158371348, 97.8582215481664, 199.0102305187183, 123.02095533117343, 107.17838036668059, 149.1094899197723, 160.5575291504182, 111.08645994006339, 165.21534204664914, 198.59478653819946, 99.42293027256265, 15.965241299484257, 189.6843050247781, 7.076150489955573, 108.70429684859661, 88.80953320679583, 98.67768535908895, 70.08196917629475, 166.5580970200413, 117.62755474632829, 42.800252756276606]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[13, 45, 76, 52, 10, 17, 75, 59, 67, 17, 57, 59, 52, 10, 21, 61, 28, 64, 28, 61, 50, 20, 53, 10, 26, 46, 42, 7, 45, 37, 44, 33, 35, 18, 24, 30, 30, 69, 54, 11, 74, 28, 69, 15, 19, 23, 6, 64, 46, 28]","[159.19854175297914, 141.24966686008625, 116.2674786889048, 114.21736268731252, 85.89917548605908, 120.002947243909, 67.79514546243583, 120.3616747222835, 108.81146728787384, 123.54263250845213, 24.950385783853072, 8.857337553873965, 60.37906388453328, 105.34123330982513, 109.99503178807686, 52.18301851897388, 173.82264950903485, 73.53620841741187, 83.12585418028569, 155.30507123160118, 113.29132499972259, 84.91620354839031, 33.97925788355318, 75.10586472518187, 147.18607290899752, 75.19589282672712, 68.3746628616943, 97.14092096749664, 24.586181358152647, 110.32310158371348, 97.8582215481664, 199.0102305187183, 123.02095533117343, 107.17838036668059, 149.1094899197723, 160.5575291504182, 111.08645994006339, 165.21534204664914, 198.59478653819946, 99.42293027256265, 15.965241299484257, 189.6843050247781, 7.076150489955573, 108.70429684859661, 88.80953320679583, 98.67768535908895, 70.08196917629475, 166.5580970200413, 117.62755474632829, 42.800252756276606]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[13, 45, 76, 52, 10, 17, 75, 59, 67, 17, 57, 59, 52, 10, 21, 61, 28, 64, 28, 61, 50, 20, 53, 10, 26, 46, 42, 7, 45, 37, 44, 33, 35, 18, 24, 30, 30, 69, 54, 11, 74, 28, 69, 15, 19, 23, 6, 64, 46, 28]","[159.19854175297914, 141.24966686008625, 116.2674786889048, 114.21736268731252, 85.89917548605908, 120.002947243909, 67.79514546243583, 120.3616747222835, 108.81146728787384, 123.54263250845213, 24.950385783853072, 8.857337553873965, 60.37906388453328, 105.34123330982513, 109.99503178807686, 52.18301851897388, 173.82264950903485, 73.53620841741187, 83.12585418028569, 155.30507123160118, 113.29132499972259, 84.91620354839031, 33.97925788355318, 75.10586472518187, 147.18607290899752, 75.19589282672712, 68.3746628616943, 97.14092096749664, 24.586181358152647, 110.32310158371348, 97.8582215481664, 199.0102305187183, 123.02095533117343, 107.17838036668059, 149.1094899197723, 160.5575291504182, 111.08645994006339, 165.21534204664914, 198.59478653819946, 99.42293027256265, 15.965241299484257, 189.6843050247781, 7.076150489955573, 108.70429684859661, 88.80953320679583, 98.67768535908895, 70.08196917629475, 166.5580970200413, 117.62755474632829, 42.800252756276606]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[13, 45, 76, 52, 10, 17, 75, 59, 67, 17, 57, 59, 52, 10, 21, 61, 28, 64, 28, 61, 50, 20, 53, 10, 26, 46, 42, 7, 45, 37, 44, 33, 35, 18, 24, 30, 30, 69, 54, 11, 74, 28, 69, 15, 19, 23, 6, 64, 46, 28]","[159.19854175297914, 141.24966686008625, 116.2674786889048, 114.21736268731252, 85.89917548605908, 120.002947243909, 67.79514546243583, 120.3616747222835, 108.81146728787384, 123.54263250845213, 24.950385783853072, 8.857337553873965, 60.37906388453328, 105.34123330982513, 109.99503178807686, 52.18301851897388, 173.82264950903485, 73.53620841741187, 83.12585418028569, 155.30507123160118, 113.29132499972259, 84.91620354839031, 33.97925788355318, 75.10586472518187, 147.18607290899752, 75.19589282672712, 68.3746628616943, 97.14092096749664, 24.586181358152647, 110.32310158371348, 97.8582215481664, 199.0102305187183, 123.02095533117343, 107.17838036668059, 149.1094899197723, 160.5575291504182, 111.08645994006339, 165.21534204664914, 198.59478653819946, 99.42293027256265, 15.965241299484257, 189.6843050247781, 7.076150489955573, 108.70429684859661, 88.80953320679583, 98.67768535908895, 70.08196917629475, 166.5580970200413, 117.62755474632829, 42.800252756276606]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[13, 45, 76, 52, 10, 17, 75, 59, 67, 17, 57, 59, 52, 10, 21, 61, 28, 64, 28, 61, 50, 20, 53, 10, 26, 46, 42, 7, 45, 37, 44, 33, 35, 18, 24, 30, 30, 69, 54, 11, 74, 28, 69, 15, 19, 23, 6, 64, 46, 28]","[159.19854175297914, 141.24966686008625, 116.2674786889048, 114.21736268731252, 85.89917548605908, 120.002947243909, 67.79514546243583, 120.3616747222835, 108.81146728787384, 123.54263250845213, 24.950385783853072, 8.857337553873965, 60.37906388453328, 105.34123330982513, 109.99503178807686, 52.18301851897388, 173.82264950903485, 73.53620841741187, 83.12585418028569, 155.30507123160118, 113.29132499972259, 84.91620354839031, 33.97925788355318, 75.10586472518187, 147.18607290899752, 75.19589282672712, 68.3746628616943, 97.14092096749664, 24.586181358152647, 110.32310158371348, 97.8582215481664, 199.0102305187183, 123.02095533117343, 107.17838036668059, 149.1094899197723, 160.5575291504182, 111.08645994006339, 165.21534204664914, 198.59478653819946, 99.42293027256265, 15.965241299484257, 189.6843050247781, 7.076150489955573, 108.70429684859661, 88.80953320679583, 98.67768535908895, 70.08196917629475, 166.5580970200413, 117.62755474632829, 42.800252756276606]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[73, 51, 70, 63, 77, 2, 74, 7, 54, 40, 44, 51, 71, 33, 38, 18, 22, 9, 15, 28, 12, 66, 15, 68, 53, 53, 74, 35, 76, 67, 25, 17, 39, 27, 52, 53, 64, 72, 80, 70, 15, 53, 16, 66, 10, 43, 45, 19, 34, 11]","[112.57196297231609, 58.783327952653146, 28.392737138575413, 177.42701763854402, 28.189387809301124, 72.84914825206297, 113.24102459733967, 99.5506282703488, 163.03715265158257, 96.48878516989606, 122.51085897579122, 115.47921868245278, 83.19546021528824, 66.1216193773572, 53.213217291839136, 97.14151680596605, 145.39692298737185, 128.01894619158998, 99.24025919798363, 122.17386811344637, 122.63374821462611, 30.281129096637052, 167.4599498305362, 77.70060608288547, 109.28899829092668, 9.919536462038916, 132.95738372705088, 91.5978189557725, 117.8277737158061, 101.74612298186217, 68.67286103916759, 164.83138125619536, 47.21294571689434, 133.15189265010085, 90.52793888616367, 71.03168965000724, 102.83454829845104, 139.40059914161563, 75.17033934810618, 106.43004855551662, 77.29854593983751, 129.2224756598214, 94.85027461074621, 76.9015580119796, 139.3706809456854, 49.17210255909146, 117.65761936518064, 122.1495277588424, 52.315440887955994, 63.921695372351294]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[73, 51, 70, 63, 77, 2, 74, 7, 54, 40, 44, 51, 71, 33, 38, 18, 22, 9, 15, 28, 12, 66, 15, 68, 53, 53, 74, 35, 76, 67, 25, 17, 39, 27, 52, 53, 64, 72, 80, 70, 15, 53, 16, 66, 10, 43, 45, 19, 34, 11]","[112.57196297231609, 58.783327952653146, 28.392737138575413, 177.42701763854402, 28.189387809301124, 72.84914825206297, 113.24102459733967, 99.5506282703488, 163.03715265158257, 96.48878516989606, 122.51085897579122, 115.47921868245278, 83.19546021528824, 66.1216193773572, 53.213217291839136, 97.14151680596605, 145.39692298737185, 128.01894619158998, 99.24025919798363, 122.17386811344637, 122.63374821462611, 30.281129096637052, 167.4599498305362, 77.70060608288547, 109.28899829092668, 9.919536462038916, 132.95738372705088, 91.5978189557725, 117.8277737158061, 101.74612298186217, 68.67286103916759, 164.83138125619536, 47.21294571689434, 133.15189265010085, 90.52793888616367, 71.03168965000724, 102.83454829845104, 139.40059914161563, 75.17033934810618, 106.43004855551662, 77.29854593983751, 129.2224756598214, 94.85027461074621, 76.9015580119796, 139.3706809456854, 49.17210255909146, 117.65761936518064, 122.1495277588424, 52.315440887955994, 63.921695372351294]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
"[73, 51, 70, 63, 77, 2, 74, 7, 54, 40, 44, 51, 71, 33, 38, 18, 22, 9, 15, 28, 12, 66, 15, 68, 53, 53, 74, 35, 76, 67, 25, 17, 39, 27, 52, 53, 64, 72, 80, 70, 15, 53, 16, 66, 10, 43, 45, 19, 34, 11]","[112.57196297231609, 58.783327952653146, 28.392737138575413, 177.42701763854402, 28.189387809301124, 72.84914825206297, 113.24102459733967, 99.5506282703488, 163.03715265158257, 96.48878516989606, 122.51085897579122, 115.47921868245278, 83.19546021528824, 66.1216193773572, 53.213217291839136, 97.14151680596605, 145.39692298737185, 128.01894619158998, 99.24025919798363, 122.17386811344637, 122.63374821462611, 30.281129096637052, 167.4599498305362, 77.70060608288547, 109.28899829092668, 9.919536462038916, 132.95738372705088, 91.5978189557725, 117.8277737158061, 101.74612298186217, 68.67286103916759, 164.83138125619536, 47.21294571689434, 133.15189265010085, 90.52793888616367, 71.03168965000724, 102.83454829845104, 139.40059914161563, 75.17033934810618, 106.43004855551662, 77.29854593983751, 129.2224756598214, 94.85027461074621, 76.9015580119796, 139.3706809456854, 49.17210255909146, 117.65761936518064, 122.1495277588424, 52.315440887955994, 63.921695372351294]","['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red', 'Red']"
